Location,Date,Division,Grade,Paper_Cost,Pounds,Tons,Units,Check_Num,Receipt,Invoice,Notes,Filename
Cincinatti,2018-06-09,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-37.95,0,0.0,0,209855,33800,109040000158919,,
Cincinatti,2018-06-09,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1674.64,38060,19.03,48,209855,33809,6295018,,
Cincinatti,2018-06-09,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1609.52,36580,18.29,48,209855,33811,6295057,,
Cincinatti,2018-06-10,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1588.4,36100,18.05,48,209855,33726,6295043,,
Cincinatti,2018-06-11,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1708.96,38840,19.42,48,209855,33636,CN06180257,,
Cincinatti,2018-06-11,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1543.52,35080,17.54,48,209855,33714,6295060,,
Cincinatti,2018-06-11,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1534.72,34880,17.44,48,209855,33715,6295059,,
Cincinatti,2018-06-11,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-38.4,0,0.0,0,209855,33715,6295059,,
Cincinatti,2018-06-11,14,[ 11 ]  OLD CORRUGATED CONTAINERS,58.7,11740,5.87,0,209855,34104,317008640,,
Cincinatti,2018-06-11,14,[ 11 ]  OLD CORRUGATED CONTAINERS,59.0,11800,5.9,0,209855,34105,317008639,,
Cincinatti,2018-06-11,14,[ 11 ]  OLD CORRUGATED CONTAINERS,58.6,11720,5.86,0,209855,34106,317008638,,
Cincinatti,2018-06-11,14,[ 11 ]  OLD CORRUGATED CONTAINERS,59.5,11900,5.95,0,209855,34130,317008630,,
Cincinatti,2018-06-11,14,[ 11 ]  OLD CORRUGATED CONTAINERS,34.65,13860,6.93,0,209855,324026526,,,
Cincinatti,2018-06-11,14,[ 923 ]  PICKUP CHARGE,-250.0,0,0.0,0,209855,324026526,,,
Cincinatti,2018-06-12,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1708.08,38820,19.41,48,209855,33817,CN06180246,,
Cincinatti,2018-06-12,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1754.72,39880,19.94,48,209855,33980,6295064,,
Cincinatti,2018-06-14,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1738.0,39500,19.75,48,209855,33894,CN06180268,,
Cincinatti,2018-03-09,14,[ 935 ]  ENVIRONMENTAL & ADMIN FEE,6.15,0,0.0,0,209855,33555,6077173,,
Cincinatti,2018-05-29,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-76.2,0,0.0,0,209855,33764,CN05180401,,
Cincinatti,2018-05-29,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1744.68,37520,18.76,48,209855,33765,CN05180395,,
Cincinatti,2018-05-30,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1126.23,24220,12.11,48,209855,33544,6273169,,
Cincinatti,2018-05-30,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-118.35,0,0.0,0,209855,33544,6273169,,
Cincinatti,2018-05-30,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1848.84,39760,19.88,48,209855,33545,6273184,,
Cincinatti,2018-05-30,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1677.72,36080,18.04,48,209855,33766,CN05180402,,
Cincinatti,2018-05-30,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1791.18,38520,19.26,48,209855,33767,CN05180390,,
Cincinatti,2018-05-31,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1732.59,37260,18.63,48,209855,33540,6273203,,
Cincinatti,2018-05-31,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1693.53,36420,18.21,48,209855,33546,6273185,,
Cincinatti,2018-06-01,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1740.64,39560,19.78,48,209855,33541,6295016,,
Cincinatti,2018-06-01,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1734.48,39420,19.71,48,209855,33630,CN06180022,,
Cincinatti,2018-06-01,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1516.24,34460,17.23,48,209855,33631,CN06180023,,
Cincinatti,2018-06-01,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-35.1,0,0.0,0,209855,33631,CN06180023,,
Cincinatti,2018-06-01,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1649.12,37480,18.74,48,209855,33632,CN06180024,,
Cincinatti,2018-06-01,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1731.84,39360,19.68,48,209855,33674,6295015,,
Cincinatti,2018-06-01,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1368.4,31100,15.55,48,209855,33698,6295020,,
Cincinatti,2018-06-01,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-66.75,0,0.0,0,209855,33698,6295020,,
Cincinatti,2018-06-01,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1657.04,37660,18.83,48,209855,33699,6295019,,
Cincinatti,2018-06-01,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1612.16,36640,18.32,48,209855,33848,CN06180001,,
Cincinatti,2018-06-01,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1637.68,37220,18.61,48,209855,33954,CN06180004,,
Cincinatti,2018-06-01,14,[ 11 ]  OLD CORRUGATED CONTAINERS,52.1,10420,5.21,0,209855,34092,317008584,,
Cincinatti,2018-06-01,14,[ 11 ]  OLD CORRUGATED CONTAINERS,47.5,9500,4.75,0,209855,34093,317008585,,
Cincinatti,2018-06-01,14,[ 11 ]  OLD CORRUGATED CONTAINERS,40.4,16160,8.08,0,209855,324026390,,,
Cincinatti,2018-06-01,14,[ 923 ]  PICKUP CHARGE,-250.0,0,0.0,0,209855,324026390,,,
Cincinatti,2018-06-02,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1695.76,38540,19.27,48,209855,33678,6295026,,
Cincinatti,2018-06-02,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1736.24,39460,19.73,48,209855,33682,6295028,,
Cincinatti,2018-06-02,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1690.48,38420,19.21,48,209855,33687,6295027,,
Cincinatti,2018-06-02,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1765.28,40120,20.06,48,209855,33844,6295010,,
Cincinatti,2018-06-02,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1747.68,39720,19.86,48,209855,33845,6295009,,
Cincinatti,2018-06-02,14,[ 11 ]  OLD CORRUGATED CONTAINERS,45.3,18120,9.06,0,209855,324026391,,,
Cincinatti,2018-06-02,14,[ 923 ]  PICKUP CHARGE,-250.0,0,0.0,0,209855,324026391,,,
Cincinatti,2018-06-03,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1716.0,39000,19.5,48,209855,33846,6295012,,
Cincinatti,2018-06-03,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1749.44,39760,19.88,48,209855,33847,6295011,,
Cincinatti,2018-06-04,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1663.2,37800,18.9,48,209855,33696,6295030,,
Cincinatti,2018-06-04,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1701.92,38680,19.34,48,209855,34076,CN06180081,,
Cincinatti,2018-06-04,14,[ 11 ]  OLD CORRUGATED CONTAINERS,34.1,6820,3.41,0,209855,34090,317008591,,
Cincinatti,2018-06-04,14,[ 11 ]  OLD CORRUGATED CONTAINERS,47.4,9480,4.74,0,209855,34091,317008592,,
Cincinatti,2018-06-04,14,[ 11 ]  OLD CORRUGATED CONTAINERS,45.7,9140,4.57,0,209855,34094,317008599,,
Cincinatti,2018-06-04,14,[ 11 ]  OLD CORRUGATED CONTAINERS,49.7,9940,4.97,0,209855,34095,317008598,,
Cincinatti,2018-06-04,14,[ 11 ]  OLD CORRUGATED CONTAINERS,35.45,14180,7.09,0,209855,324026392,,,
Cincinatti,2018-06-04,14,[ 923 ]  PICKUP CHARGE,-250.0,0,0.0,0,209855,324026392,,,
Cincinatti,2018-06-05,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1697.52,38580,19.29,48,209855,33695,6295035,,
Cincinatti,2018-06-05,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1749.44,39760,19.88,48,209855,33701,6295031,,
Cincinatti,2018-06-05,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1726.56,39240,19.62,48,209855,33702,6295032,,
Cincinatti,2018-06-05,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1628.88,37020,18.51,48,209855,33725,6295036,,
Cincinatti,2018-06-05,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1726.56,39240,19.62,48,209855,33993,CN06180042,,
Cincinatti,2018-06-05,14,[ 11 ]  OLD CORRUGATED CONTAINERS,82.4,16480,8.24,0,209855,34096,317008602,,
Cincinatti,2018-06-05,14,[ 11 ]  OLD CORRUGATED CONTAINERS,44.8,17920,8.96,0,209855,324026393,,,
Cincinatti,2018-06-05,14,[ 923 ]  PICKUP CHARGE,-250.0,0,0.0,0,209855,324026393,,,
Cincinatti,2018-06-05,14,[ 11 ]  OLD CORRUGATED CONTAINERS,51.9,20760,10.38,0,209855,324026394,,,
Cincinatti,2018-06-05,14,[ 923 ]  PICKUP CHARGE,-250.0,0,0.0,0,209855,324026394,,,
Cincinatti,2018-06-06,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1611.28,36620,18.31,48,209855,33723,6295038,,
Cincinatti,2018-06-06,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-31.65,0,0.0,0,209855,33723,6295038,,
Cincinatti,2018-06-06,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1679.04,38160,19.08,48,209855,33724,6295037,,
Cincinatti,2018-06-06,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1696.64,38560,19.28,48,209855,33825,6295040,,
Cincinatti,2018-06-06,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1481.04,33660,16.83,48,209855,33826,6295039,,
Cincinatti,2018-06-06,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-47.55,0,0.0,0,209855,33826,6295039,,
Cincinatti,2018-06-06,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1695.76,38540,19.27,48,209855,33994,CN06180043,,
Cincinatti,2018-06-06,14,[ 11 ]  OLD CORRUGATED CONTAINERS,61.8,12360,6.18,0,209855,34116,317008610,,
Cincinatti,2018-06-06,14,[ 11 ]  OLD CORRUGATED CONTAINERS,66.1,13220,6.61,0,209855,34117,317008613,,
Cincinatti,2018-06-07,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1576.08,35820,17.91,48,209855,33633,CN06180049,,
Cincinatti,2018-06-07,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-26.48,0,0.0,0,209855,33633,CN06180049,,
Cincinatti,2018-06-07,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1539.12,34980,17.49,48,209855,33634,CN06180148,,
Cincinatti,2018-06-07,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-31.8,0,0.0,0,209855,33634,CN06180148,,
Cincinatti,2018-06-07,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1619.2,36800,18.4,48,209855,33721,6295008,,
Cincinatti,2018-06-07,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1560.24,35460,17.73,48,209855,33722,6295007,,
Cincinatti,2018-06-07,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-34.05,0,0.0,0,209855,33722,6295007,,
Cincinatti,2018-06-07,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1495.12,33980,16.99,48,209855,33805,6295051,,
Cincinatti,2018-06-07,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-45.15,0,0.0,0,209855,33805,6295051,,
Cincinatti,2018-06-07,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1416.8,32200,16.1,48,209855,33806,6295052,,
Cincinatti,2018-06-07,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-58.5,0,0.0,0,209855,33806,6295052,,
Cincinatti,2018-06-07,14,[ 11 ]  OLD CORRUGATED CONTAINERS,36.9,7380,3.69,0,209855,34114,317008616,,
Cincinatti,2018-06-07,14,[ 11 ]  OLD CORRUGATED CONTAINERS,26.1,10440,5.22,0,209855,324026395,,,
Cincinatti,2018-06-07,14,[ 923 ]  PICKUP CHARGE,-250.0,0,0.0,0,209855,324026395,,,
Cincinatti,2018-06-07,14,[ 11 ]  OLD CORRUGATED CONTAINERS,46.35,18540,9.27,0,209855,324026396,,,
Cincinatti,2018-06-07,14,[ 923 ]  PICKUP CHARGE,-250.0,0,0.0,0,209855,324026396,,,
Cincinatti,2018-06-08,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1656.16,37640,18.82,48,209855,33635,CN06180150,,
Cincinatti,2018-06-08,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1606.88,36520,18.26,48,209855,33719,6295054,,
Cincinatti,2018-06-08,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1512.72,34380,17.19,48,209855,33720,6295053,,
Cincinatti,2018-06-08,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-42.15,0,0.0,0,209855,33720,6295053,,
Cincinatti,2018-06-08,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1551.44,35260,17.63,48,209855,33729,6295014,,
Cincinatti,2018-06-08,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-35.55,0,0.0,0,209855,33729,6295014,,
Cincinatti,2018-06-08,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1621.84,36860,18.43,48,209855,33807,6295046,,
Cincinatti,2018-06-08,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1576.96,35840,17.92,48,209855,33808,6295045,,
Cincinatti,2018-06-08,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-31.2,0,0.0,0,209855,33808,6295045,,
Cincinatti,2018-06-08,14,[ 11 ]  OLD CORRUGATED CONTAINERS,39.85,15940,7.97,0,209855,324026397,,,
Cincinatti,2018-06-08,14,[ 923 ]  PICKUP CHARGE,-250.0,0,0.0,0,209855,324026397,,,
Cincinatti,2018-06-08,14,[ 11 ]  OLD CORRUGATED CONTAINERS,31.25,12500,6.25,0,209855,324026398,,,
Cincinatti,2018-06-12,14,[ 11 ]  OLD CORRUGATED CONTAINERS,64.6,12920,6.46,0,209855,34121,317008649,,
Cincinatti,2018-06-12,14,[ 11 ]  OLD CORRUGATED CONTAINERS,45.65,18260,9.13,0,209855,324026423,,,
Cincinatti,2018-06-12,14,[ 923 ]  PICKUP CHARGE,-250.0,0,0.0,0,209855,324026423,,,
Cincinatti,2018-06-13,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1685.2,38300,19.15,48,209855,33732,CN06180263,,
Cincinatti,2018-06-13,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1677.28,38120,19.06,48,209855,33818,CN06180247,,
Cincinatti,2018-06-13,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1626.24,36960,18.48,48,209855,33819,CN06180264,,
Cincinatti,2018-06-13,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1723.92,39180,19.59,48,209855,33856,6337521,,
Cincinatti,2018-06-13,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1704.56,38740,19.37,48,209855,33857,6337520,,
Cincinatti,2018-06-13,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1752.08,39820,19.91,48,209855,33977,6337519,,
Cincinatti,2018-06-13,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1708.08,38820,19.41,48,209855,33979,6337518,,
Cincinatti,2018-06-13,14,[ 11 ]  OLD CORRUGATED CONTAINERS,37.9,7580,3.79,0,209855,34123,317008654,,
Cincinatti,2018-06-14,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1736.24,39460,19.73,48,209855,33892,CN06180248,,
Cincinatti,2018-06-14,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1676.4,38100,19.05,48,209855,33893,CN06180266,,
Cincinatti,2018-06-14,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1743.28,39620,19.81,48,209855,33975,6337527,,
Cincinatti,2018-06-14,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1700.16,38640,19.32,48,209855,33976,6337526,,
Cincinatti,2018-06-14,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1616.56,36740,18.37,48,209855,34044,6337525,,
Cincinatti,2018-06-14,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1690.48,38420,19.21,48,209855,34047,6337522,,
Cincinatti,2018-06-14,14,[ 11 ]  OLD CORRUGATED CONTAINERS,78.5,15700,7.85,0,209855,34129,317008662,,
Cincinatti,2018-06-14,14,[ 11 ]  OLD CORRUGATED CONTAINERS,65.2,13040,6.52,0,209855,34131,317008661,,
Cincinatti,2018-06-15,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1629.76,37040,18.52,48,209855,33895,CN06180270,,
Cincinatti,2018-06-15,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1757.36,39940,19.97,48,209855,33974,6337530,,
Cincinatti,2018-06-15,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1614.8,36700,18.35,48,209855,34045,6337524,,
Cincinatti,2018-06-15,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1700.16,38640,19.32,48,209855,34046,6337523,,
Cincinatti,2018-06-15,14,[ 11 ]  OLD CORRUGATED CONTAINERS,50.1,10020,5.01,0,209855,34132,317008668,,
Cincinatti,2018-06-15,14,[ 11 ]  OLD CORRUGATED CONTAINERS,57.2,11440,5.72,0,209855,34133,317008673,,
Cincinatti,2018-06-15,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1727.44,39260,19.63,48,209855,34169,6337531,,
Cincinatti,2018-03-09,14,[ 11 ]  OLD CORRUGATED CONTAINERS,-2115.72,-39180,-19.59,-48,209855,33555,6077173,,
Cincinatti,2018-03-09,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1899.72,35180,17.59,40,209855,33566,6077173,,
Cincinatti,2018-03-27,14,[ 11 ]  OLD CORRUGATED CONTAINERS,-2183.76,-40440,-20.22,-48,209855,33554,6129755,,
Cincinatti,2018-03-27,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1967.76,36440,18.22,48,209855,33565,6129755,,
Cincinatti,2018-04-05,14,[ 11 ]  OLD CORRUGATED CONTAINERS,-1779.68,-36320,-18.16,-48,209855,33552,6155376,,
Cincinatti,2018-04-05,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1848.28,37720,18.86,48,209855,33559,6155376,,
Cincinatti,2018-06-04,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1697.52,38580,19.29,48,209855,33697,6295029,,
Cincinatti,2018-06-04,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1670.24,37960,18.98,48,209855,34024,CN06180041,,
Cincinatti,2018-06-04,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1462.56,33240,16.62,48,209855,34025,CN06180056,,
Cincinatti,2018-06-04,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-50.2,0,0.0,0,209855,34025,CN06180056,,
Cincinatti,2018-06-04,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1685.2,38300,19.15,48,209855,34075,CN06180080,,
Cincinatti,2018-06-05,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1722.16,39140,19.57,48,209855,34026,CN06180057,,
Cincinatti,2018-05-24,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1732.59,37260,18.63,48,209855,33843,6273158,,
Cincinatti,2018-05-29,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-33.3,0,0.0,0,209855,33543,6273183,,
Cincinatti,2018-05-29,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1653.54,35560,17.78,48,209855,33543,6273183,,
Cincinatti,2018-05-29,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1738.17,37380,18.69,48,209855,33744,CN05180414,,
Cincinatti,2018-05-29,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1387.56,29840,14.92,48,209855,33764,CN05180401,,
Cincinatti,2018-05-28,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1743.75,37500,18.75,48,209855,33542,6273162,,
Cincinatti,2018-06-16,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-31.5,0,0.0,0,211654,34022,6337539,,
Cincinatti,2018-06-16,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-32.85,0,0.0,0,211654,34048,6337538,,
Cincinatti,2018-06-18,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-1.89,0,0.0,0,211654,34029,CN06180333,,
Cincinatti,2018-06-18,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-1.89,0,0.0,0,211654,34030,CN06180334,,
Cincinatti,2018-06-19,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-34.8,0,0.0,0,211654,34036,6337541,,
Cincinatti,2018-06-19,14,[ 923 ]  PICKUP CHARGE,-250.0,0,0.0,0,211654,324026710,,,
Cincinatti,2018-06-20,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-5.33,0,0.0,0,211654,34162,6337553,,
Cincinatti,2018-06-20,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-4.0,0,0.0,0,211654,34304,6337551,,
Cincinatti,2018-06-21,14,[ 923 ]  PICKUP CHARGE,-250.0,0,0.0,0,211654,324026711,,,
Cincinatti,2018-06-22,14,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-1.17,0,0.0,0,211654,34175,6337564,,
Cincinatti,2018-06-22,14,[ 923 ]  PICKUP CHARGE,-250.0,0,0.0,0,211654,324026708,,,
Cincinatti,2018-06-22,14,[ 923 ]  PICKUP CHARGE,-250.0,0,0.0,0,211654,324026709,,,
Cincinatti,2018-06-25,14,[ 923 ]  PICKUP CHARGE,-250.0,0,0.0,0,211654,324026824,,,
Cincinatti,2018-06-29,14,[ 923 ]  PICKUP CHARGE,-250.0,0,0.0,0,211654,324026922,,,
Cincinatti,2018-06-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,39.75,15900,7.95,0,211654,324026710,,,
Cincinatti,2018-06-21,14,[ 11 ]  OLD CORRUGATED CONTAINERS,49.1,19640,9.82,0,211654,324026711,,,
Cincinatti,2018-06-22,14,[ 11 ]  OLD CORRUGATED CONTAINERS,48.2,19280,9.64,0,211654,324026708,,,
Cincinatti,2018-06-25,14,[ 11 ]  OLD CORRUGATED CONTAINERS,56.85,22740,11.37,0,211654,324026824,,,
Cincinatti,2018-06-22,14,[ 11 ]  OLD CORRUGATED CONTAINERS,33.95,13580,6.79,0,211654,324026709,,,
Cincinatti,2018-06-29,14,[ 11 ]  OLD CORRUGATED CONTAINERS,38.95,15580,7.79,0,211654,324026922,,,
Cincinatti,2018-06-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,71.1,14220,7.11,0,211654,34138,317008681,,
Cincinatti,2018-06-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,68.6,13720,6.86,0,211654,34139,317008679,,
Cincinatti,2018-06-20,14,[ 11 ]  OLD CORRUGATED CONTAINERS,40.3,8060,4.03,0,211654,34159,317008692,,
Cincinatti,2018-06-22,14,[ 11 ]  OLD CORRUGATED CONTAINERS,69.1,13820,6.91,0,211654,34449,317008753,,
Cincinatti,2018-06-26,14,[ 11 ]  OLD CORRUGATED CONTAINERS,66.1,13220,6.61,0,211654,34451,317008772,,
Cincinatti,2018-06-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,33.0,6600,3.3,0,211654,34134,317008675,,
Cincinatti,2018-06-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,63.6,12720,6.36,0,211654,34140,317008684,,
Cincinatti,2018-06-21,14,[ 11 ]  OLD CORRUGATED CONTAINERS,65.7,13140,6.57,0,211654,34497,317008743,,
Cincinatti,2018-06-25,14,[ 11 ]  OLD CORRUGATED CONTAINERS,71.0,14200,7.1,0,211654,34443,317008755,,
Cincinatti,2018-06-25,14,[ 11 ]  OLD CORRUGATED CONTAINERS,92.9,18580,9.29,0,211654,34448,317008765,,
Cincinatti,2018-06-25,14,[ 11 ]  OLD CORRUGATED CONTAINERS,58.2,11640,5.82,0,211654,34450,317008762,,
Cincinatti,2018-06-26,14,[ 11 ]  OLD CORRUGATED CONTAINERS,53.0,10600,5.3,0,211654,34452,317008770,,
Cincinatti,2018-06-27,14,[ 11 ]  OLD CORRUGATED CONTAINERS,45.3,9060,4.53,0,211654,34456,317008780,,
Cincinatti,2018-06-27,14,[ 11 ]  OLD CORRUGATED CONTAINERS,55.5,11100,5.55,0,211654,34457,317008777,,
Cincinatti,2018-06-28,14,[ 11 ]  OLD CORRUGATED CONTAINERS,54.5,10900,5.45,0,211654,34463,317008786,,
Cincinatti,2018-06-29,14,[ 11 ]  OLD CORRUGATED CONTAINERS,73.2,14640,7.32,0,211654,34548,317008799,,
Cincinatti,2018-06-21,14,[ 11 ]  OLD CORRUGATED CONTAINERS,75.9,15180,7.59,0,211654,34187,317008741,,
Cincinatti,2018-06-16,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1694.0,38500,19.25,48,211654,33972,6337535,,
Cincinatti,2018-06-16,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1575.2,35800,17.9,48,211654,34022,6337539,,
Cincinatti,2018-06-16,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1567.28,35620,17.81,48,211654,34048,6337538,,
Cincinatti,2018-06-16,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1675.52,38080,19.04,48,211654,34332,6337532,,
Cincinatti,2018-06-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1613.92,36680,18.34,48,211654,34330,6337534,,
Cincinatti,2018-06-17,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1620.96,36840,18.42,48,211654,34331,6337533,,
Cincinatti,2018-06-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1569.04,35660,17.83,0,211654,34029,CN06180333,,
Cincinatti,2018-06-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1630.64,37060,18.53,48,211654,34030,CN06180334,,
Cincinatti,2018-06-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1650.88,37520,18.76,48,211654,34167,6337537,,
Cincinatti,2018-06-18,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1752.96,39840,19.92,48,211654,34168,6337536,,
Cincinatti,2018-06-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1712.48,38920,19.46,48,211654,34032,CN06180353,,
Cincinatti,2018-06-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1613.92,36680,18.34,48,211654,34033,CN06180352,,
Cincinatti,2018-06-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1555.84,35360,17.68,48,211654,34036,6337541,,
Cincinatti,2018-06-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1686.96,38340,19.17,48,211654,34037,6337540,,
Cincinatti,2018-06-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1755.6,39900,19.95,48,211654,34077,CN06180340,,
Cincinatti,2018-06-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1722.16,39140,19.57,48,211654,34165,6337545,,
Cincinatti,2018-06-19,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1618.32,36780,18.39,48,211654,34166,6337544,,
Cincinatti,2018-06-20,14,[ 11 ]  OLD CORRUGATED CONTAINERS,1555.84,35360,17.68,48,211654,34162,6337553,,
